Name,Date of Birth,Gender,Date of Death,Movie Title,Year
Anthony Mackie,"September 23, 1978",Unknown,N/A,Io,2019
Anthony Mackie,"September 23, 1978",Unknown,N/A,The Banker,2020
Anthony Mackie,"September 23, 1978",Unknown,N/A,Outside the Wire,2021
Anthony Mackie,"September 23, 1978",Unknown,N/A,We Have a Ghost,2023
Anthony Mackie,"September 23, 1978",Unknown,N/A,Elevation,2024
Anthony Mackie,"September 23, 1978",Unknown,N/A,Captain America: Brave New World,2025
Anthony Mackie,"September 23, 1978",Unknown,N/A,As If,2002
Anthony Mackie,"September 23, 1978",Unknown,N/A,Law & Order: Criminal Intent,2003
Anthony Mackie,"September 23, 1978",Unknown,N/A,30 for 30,2010
Anthony Mackie,"September 23, 1978",Unknown,N/A,Top Chef: New Orleans,2013
Anthony Mackie,"September 23, 1978",Unknown,N/A,Animals,2018
Anthony Mackie,"September 23, 1978",Unknown,N/A,Black Mirror,2019
Anthony Mackie,"September 23, 1978",Unknown,N/A,Altered Carbon,2020
Anthony Mackie,"September 23, 1978",Unknown,N/A,The Falcon and the Winter Soldier,2021
Anthony Mackie,"September 23, 1978",Unknown,N/A,Rennervations,2023
Anthony Mackie,"September 23, 1978",Unknown,N/A,NBA 2K19,2018
Anthony Mackie,"September 23, 1978",Unknown,N/A,Avengers: Quantum Encounter,2022
Anthony Mackie,"September 23, 1978",Unknown,N/A,Up Against the Wind,2001
Anthony Mackie,"September 23, 1978",Unknown,N/A,Talk,2002
Anthony Mackie,"September 23, 1978",Unknown,N/A,Ma Rainey's Black Bottom,2003
Anthony Mackie,"September 23, 1978",Unknown,N/A,Drowning Crow,2004
Anthony Mackie,"September 23, 1978",Unknown,N/A,McReele,2005
Anthony Mackie,"September 23, 1978",Unknown,N/A,A Soldier's Play,2005
Anthony Mackie,"September 23, 1978",Unknown,N/A,The Bacchae,2009
Anthony Mackie,"September 23, 1978",Unknown,N/A,A Behanding in Spokane,2010
Anthony Mackie,"September 23, 1978",Unknown,N/A,2004,2004
Anthony Mackie,"September 23, 1978",Unknown,N/A,2009,2009
Anthony Mackie,"September 23, 1978",Unknown,N/A,2010,2010
Anthony Mackie,"September 23, 1978",Unknown,N/A,2011,2011
Anthony Mackie,"September 23, 1978",Unknown,N/A,2012,2012
Anthony Mackie,"September 23, 1978",Unknown,N/A,2014,2014
Anthony Mackie,"September 23, 1978",Unknown,N/A,2015,2015
Anthony Mackie,"September 23, 1978",Unknown,N/A,2016,2016
Anthony Mackie,"September 23, 1978",Unknown,N/A,2021,2021
Anthony Mackie,"September 23, 1978",Unknown,N/A,2022,2022
Lupita Nyong'o,1 March 1983,Unknown,N/A,East River,2008
Lupita Nyong'o,1 March 1983,Unknown,N/A,12 Years a Slave,2013
Lupita Nyong'o,1 March 1983,Unknown,N/A,Non-Stop,2014
Lupita Nyong'o,1 March 1983,Unknown,N/A,Star Wars: The Force Awakens,2015
Lupita Nyong'o,1 March 1983,Unknown,N/A,The Jungle Book,2016
Lupita Nyong'o,1 March 1983,Unknown,N/A,Star Wars: The Last Jedi,2017
Lupita Nyong'o,1 March 1983,Unknown,N/A,Black Panther,2018
Lupita Nyong'o,1 March 1983,Unknown,N/A,Little Monsters,2019
Lupita Nyong'o,1 March 1983,Unknown,N/A,The 355,2022
Lupita Nyong'o,1 March 1983,Unknown,N/A,A Quiet Place: Day One,2024
Lupita Nyong'o,1 March 1983,Unknown,N/A,Star Wars Rebels,2018
Lupita Nyong'o,1 March 1983,Unknown,N/A,Warrior Women with Lupita Nyong'o,2019
Lupita Nyong'o,1 March 1983,Unknown,N/A,Martha Knows Best,2021
Lupita Nyong'o,1 March 1983,Unknown,N/A,Super Sema,2021
Lupita Nyong'o,1 March 1983,Unknown,N/A,"Who Are You, Charlie Brown?",2021
Lupita Nyong'o,1 March 1983,Unknown,N/A,Human Resources,2022
Lupita Nyong'o,1 March 1983,Unknown,N/A,Big Mouth,2023
Lupita Nyong'o,1 March 1983,Unknown,N/A,Lego Star Wars: The Force Awakens,2016
Lupita Nyong'o,1 March 1983,Unknown,N/A,The Constant Gardener,2005
Lupita Nyong'o,1 March 1983,Unknown,N/A,The Namesake,2006
Lupita Nyong'o,1 March 1983,Unknown,N/A,Where God Left His Shoes,2007
Lupita Nyong'o,1 March 1983,Unknown,N/A,In My Genes,2009
Lupita Nyong'o,1 March 1983,Unknown,N/A,Eclipsed,2015
Lupita Nyong'o,1 March 1983,Unknown,N/A,John Golden Theatre,2016
Lupita Nyong'o,1 March 1983,Unknown,N/A,Romeo Y Julieta,2021
Lupita Nyong'o,1 March 1983,Unknown,N/A,Twelfth Night,2025
Don Cheadle,"November 29, 1964",Unknown,N/A,3 Days,1984
Don Cheadle,"November 29, 1964",Unknown,N/A,Moving Violations,1985
Don Cheadle,"November 29, 1964",Unknown,N/A,Hamburger Hill,1987
Don Cheadle,"November 29, 1964",Unknown,N/A,Colors,1988
Don Cheadle,"November 29, 1964",Unknown,N/A,Roadside Prophets,1992
Don Cheadle,"November 29, 1964",Unknown,N/A,The Meteor Man,1993
Don Cheadle,"November 29, 1964",Unknown,N/A,Things to Do in Denver When You're Dead,1995
Don Cheadle,"November 29, 1964",Unknown,N/A,Volcano,1997
Don Cheadle,"November 29, 1964",Unknown,N/A,Out of Sight,1998
Don Cheadle,"November 29, 1964",Unknown,N/A,Traffic,2000
Don Cheadle,"November 29, 1964",Unknown,N/A,Rush Hour 2,2001
Don Cheadle,"November 29, 1964",Unknown,N/A,Ticker,2002
Don Cheadle,"November 29, 1964",Unknown,N/A,Abby Singer,2003
Don Cheadle,"November 29, 1964",Unknown,N/A,Ocean's Twelve,2004
Don Cheadle,"November 29, 1964",Unknown,N/A,The Dog Problem,2006
Don Cheadle,"November 29, 1964",Unknown,N/A,Reign Over Me,2007
Don Cheadle,"November 29, 1964",Unknown,N/A,Traitor,2008
Don Cheadle,"November 29, 1964",Unknown,N/A,Hotel for Dogs,2009
Don Cheadle,"November 29, 1964",Unknown,N/A,Brooklyn's Finest,2010
Don Cheadle,"November 29, 1964",Unknown,N/A,The Guard,2011
Don Cheadle,"November 29, 1964",Unknown,N/A,Flight,2012
Don Cheadle,"November 29, 1964",Unknown,N/A,Iron Man 3,2013
Don Cheadle,"November 29, 1964",Unknown,N/A,St. Vincent,2014
Don Cheadle,"November 29, 1964",Unknown,N/A,Avengers: Age of Ultron,2015
Don Cheadle,"November 29, 1964",Unknown,N/A,Kevin Hart: What Now?,2016
Don Cheadle,"November 29, 1964",Unknown,N/A,Avengers: Infinity War,2018
Don Cheadle,"November 29, 1964",Unknown,N/A,Captain Marvel,2019
Don Cheadle,"November 29, 1964",Unknown,N/A,With/In: Volume 1,2021
Don Cheadle,"November 29, 1964",Unknown,N/A,White Noise,2022
Don Cheadle,"November 29, 1964",Unknown,N/A,Unstoppable,2024
Don Cheadle,"November 29, 1964",Unknown,N/A,Fame,1986
Don Cheadle,"November 29, 1964",Unknown,N/A,Hill Street Blues,1987
Don Cheadle,"November 29, 1964",Unknown,N/A,Night Court,1988
Don Cheadle,"November 29, 1964",Unknown,N/A,Booker,1989
Don Cheadle,"November 29, 1964",Unknown,N/A,China Beach,1990
Don Cheadle,"November 29, 1964",Unknown,N/A,Hangin' with Mr. Cooper,1993
Don Cheadle,"November 29, 1964",Unknown,N/A,"Rebound: The Legend of Earl ""The Goat"" Manigault",1996
Don Cheadle,"November 29, 1964",Unknown,N/A,The Rat Pack,1998
Don Cheadle,"November 29, 1964",Unknown,N/A,A Lesson Before Dying,1999
Don Cheadle,"November 29, 1964",Unknown,N/A,The Simpsons,2000
Don Cheadle,"November 29, 1964",Unknown,N/A,The Bernie Mac Show,2002
Don Cheadle,"November 29, 1964",Unknown,N/A,Mad TV,2003
Don Cheadle,"November 29, 1964",Unknown,N/A,Drunk History,2010
Don Cheadle,"November 29, 1964",Unknown,N/A,30 Rock,2012
Don Cheadle,"November 29, 1964",Unknown,N/A,Saturday Night Live,2019
Don Cheadle,"November 29, 1964",Unknown,N/A,Don’t Look Deeper,2020
Don Cheadle,"November 29, 1964",Unknown,N/A,The Falcon and the Winter Soldier,2021
Don Cheadle,"November 29, 1964",Unknown,N/A,The Boys Presents: Diabolical,2022
Don Cheadle,"November 29, 1964",Unknown,N/A,Agent Elvis,2023
Don Cheadle,"November 29, 1964",Unknown,N/A,Topdog/Underdog,2001
Don Cheadle,"November 29, 1964",Unknown,N/A,Iron Man 2,2010
Don Cheadle,"November 29, 1964",Unknown,N/A,Lego Marvel's Avengers,2016
Don Cheadle,"November 29, 1964",Unknown,N/A,"""It's the Real Thing""",1989
Don Cheadle,"November 29, 1964",Unknown,N/A,"""Run""",2014
Don Cheadle,"November 29, 1964",Unknown,N/A,"""DNA.""",2017
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Shout,1991
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Malice,1993
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Mrs. Parker and the Vicious Circle,1994
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Higher Learning,1995
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Hard Eight,1996
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Sliding Doors,1998
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Talented Mr. Ripley,1999
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Intern,2000
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Anniversary Party,2001
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Searching for Debra Winger,2002
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,View from the Top,2003
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Sky Captain and the World of Tomorrow,2004
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Proof,2005
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Infamous,2006
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Good Night,2007
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Two Lovers,2008
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Iron Man 2,2010
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Glee: The 3D Concert Movie,2011
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Avengers,2012
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Iron Man 3,2013
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Virunga,2014
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Mortdecai,2015
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Justin Timberlake + The Tennessee Kids,2016
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Man in Red Bandana,2017
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Coldplay: A Head Full of Dreams,2018
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Avengers: Endgame,2019
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,She Said,2022
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Deadly Relations,1993
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Clerks: The Animated Series,2000
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Spain... on the Road Again,2008
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Marriage Ref,2010
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Who Do You Think You Are?,2011
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The New Normal,2012
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Web Therapy,2014
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Nightcap,2016
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Planet of the Apps,2017
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Chef Show,2019
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Goop Lab,2020
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,American Horror Stories,2023
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Adventures of Huckleberry Finn,1990
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Picnic,1991
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Sweet By 'N' By,1992
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,The Seagull,1994
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,As You Like It,1999
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Proof,2002
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Head Over Heels,2018
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,Quest for the Code,2002
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,"""Cruisin'"" (with Huey Lewis)",2000
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,"""Country Strong""",2010
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,"""Me and Tennessee"" (with Tim McGraw)",2011
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,"""Forget You"" (among Glee cast)",2010
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,"""Do You Wanna Touch Me (Oh Yeah)""(among Glee cast)",2011
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,"""Happy"" (among Glee cast)",2014
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,1996,1996
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,2000,2000
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,2002,2002
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,2006,2006
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,2010,2010
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,2011,2011
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,2013,2013
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,2015,2015
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,1996,1996
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,2010,2010
Gwyneth Paltrow,"September 27, 1972",Unknown,N/A,2011,2011
Tom Hiddleston,9 February 1981,Unknown,N/A,The Life and Adventures of Nicholas Nickleby,2001
Tom Hiddleston,9 February 1981,Unknown,N/A,The Gathering Storm,2002
Tom Hiddleston,9 February 1981,Unknown,N/A,A Waste of Shame: The Mystery of Shakespeare and his Sonnets,2005
Tom Hiddleston,9 February 1981,Unknown,N/A,Unrelated,2006
Tom Hiddleston,9 February 1981,Unknown,N/A,Miss Austen Regrets,2008
Tom Hiddleston,9 February 1981,Unknown,N/A,Archipelago,2010
Tom Hiddleston,9 February 1981,Unknown,N/A,Thor,2011
Tom Hiddleston,9 February 1981,Unknown,N/A,Henry IV Part 1 and Part 2,2012
Tom Hiddleston,9 February 1981,Unknown,N/A,Only Lovers Left Alive,2013
Tom Hiddleston,9 February 1981,Unknown,N/A,Muppets Most Wanted,2014
Tom Hiddleston,9 February 1981,Unknown,N/A,Coriolanus,2014
Tom Hiddleston,9 February 1981,Unknown,N/A,Unity,2015
Tom Hiddleston,9 February 1981,Unknown,N/A,Kong: Skull Island,2017
Tom Hiddleston,9 February 1981,Unknown,N/A,Early Man,2018
Tom Hiddleston,9 February 1981,Unknown,N/A,Avengers: Endgame,2019
Tom Hiddleston,9 February 1981,Unknown,N/A,"The Good, the Bart, and the Loki",2021
Tom Hiddleston,9 February 1981,Unknown,N/A,Welcome to the Club,2022
Tom Hiddleston,9 February 1981,Unknown,N/A,The Life of Chuck †,2024
Tom Hiddleston,9 February 1981,Unknown,N/A,Victoria Cross Heroes,2006
Tom Hiddleston,9 February 1981,Unknown,N/A,Casualty,2007
Tom Hiddleston,9 February 1981,Unknown,N/A,Return to Cranford,2009
Tom Hiddleston,9 February 1981,Unknown,N/A,Robot Chicken,2012
Tom Hiddleston,9 February 1981,Unknown,N/A,Family Guy,2013
Tom Hiddleston,9 February 1981,Unknown,N/A,Top Gear,2014
Tom Hiddleston,9 February 1981,Unknown,N/A,Trollhunters,2016
Tom Hiddleston,9 February 1981,Unknown,N/A,CBeebies Bedtime Story,2021
Tom Hiddleston,9 February 1981,Unknown,N/A,The Essex Serpent,2022
Tom Hiddleston,9 February 1981,Unknown,N/A,Big Beasts,2023
Tom Hiddleston,9 February 1981,Unknown,N/A,Earthsounds,2024
Tom Hiddleston,9 February 1981,Unknown,N/A,Journey's End,1999
Tom Hiddleston,9 February 1981,Unknown,N/A,Yorgjin Oxo: The Man,2005
Tom Hiddleston,9 February 1981,Unknown,N/A,The Changeling,2006
Tom Hiddleston,9 February 1981,Unknown,N/A,Cymbeline,2007
Tom Hiddleston,9 February 1981,Unknown,N/A,Othello,2008
Tom Hiddleston,9 February 1981,Unknown,N/A,The Children's Monologues,2010
Tom Hiddleston,9 February 1981,Unknown,N/A,The Kingdom of Earth,2012
Tom Hiddleston,9 February 1981,Unknown,N/A,Coriolanus,2013
Tom Hiddleston,9 February 1981,Unknown,N/A,Letters Live,2015
Tom Hiddleston,9 February 1981,Unknown,N/A,Hamlet,2017
Tom Hiddleston,9 February 1981,Unknown,N/A,Intellegence Squared: Dickens vs Tolstoy,2018
Tom Hiddleston,9 February 1981,Unknown,N/A,Betrayal,2019
Tom Hiddleston,9 February 1981,Unknown,N/A,The Play What I Wrote,2021
Tom Hiddleston,9 February 1981,Unknown,N/A,Poetry for Every Day of the Year,2023
Tom Hiddleston,9 February 1981,Unknown,N/A,The Trial of the Angry Brigade,2002
Tom Hiddleston,9 February 1981,Unknown,N/A,Dracula,2006
Tom Hiddleston,9 February 1981,Unknown,N/A,Caesar III: An Empire Without End,2007
Tom Hiddleston,9 February 1981,Unknown,N/A,Othello,2008
Tom Hiddleston,9 February 1981,Unknown,N/A,Carnival,2009
Tom Hiddleston,9 February 1981,Unknown,N/A,Words and Music: Memory,2015
Tom Hiddleston,9 February 1981,Unknown,N/A,Enchanting Poems Alive,2019
Tom Hiddleston,9 February 1981,Unknown,N/A,The Red Necklace,2007
Tom Hiddleston,9 February 1981,Unknown,N/A,"Octopussy and The Living Daylights, and Other Stories",2013
Tom Hiddleston,9 February 1981,Unknown,N/A,High-Rise,2015
Tom Hiddleston,9 February 1981,Unknown,N/A,"""The Frigate That Flies""",2014
Tom Hiddleston,9 February 1981,Unknown,N/A,"""Hey, Good Lookin'""",2016
Tom Hiddleston,9 February 1981,Unknown,N/A,"""Very Full""",2021
Tom Hiddleston,9 February 1981,Unknown,N/A,Thor: God of Thunder,2011
Hayley Atwell,5 April 1982,Unknown,N/A,Cassandra's Dream,2007
Hayley Atwell,5 April 1982,Unknown,N/A,Brideshead Revisited,2008
Hayley Atwell,5 April 1982,Unknown,N/A,Love Hate,2009
Hayley Atwell,5 April 1982,Unknown,N/A,Tomato Soup,2010
Hayley Atwell,5 April 1982,Unknown,N/A,Captain America: The First Avenger,2011
Hayley Atwell,5 April 1982,Unknown,N/A,"I, Anna",2012
Hayley Atwell,5 April 1982,Unknown,N/A,Jimi: All Is by My Side,2013
Hayley Atwell,5 April 1982,Unknown,N/A,Captain America: The Winter Soldier,2014
Hayley Atwell,5 April 1982,Unknown,N/A,Cinderella,2015
Hayley Atwell,5 April 1982,Unknown,N/A,The Complete Walk: Cymbeline,2016
Hayley Atwell,5 April 1982,Unknown,N/A,Christopher Robin,2018
Hayley Atwell,5 April 1982,Unknown,N/A,Blinded by the Light,2019
Hayley Atwell,5 April 1982,Unknown,N/A,Peter Rabbit 2: The Runaway,2021
Hayley Atwell,5 April 1982,Unknown,N/A,Independent Miss Craigie,2022
Hayley Atwell,5 April 1982,Unknown,N/A,Mission: Impossible – Dead Reckoning,2023
Hayley Atwell,5 April 1982,Unknown,N/A,The Imaginary,2024
Hayley Atwell,5 April 1982,Unknown,N/A,Untitled eighth Mission: Impossible film †,2025
Hayley Atwell,5 April 1982,Unknown,N/A,Whatever Love Means,2005
Hayley Atwell,5 April 1982,Unknown,N/A,Fear of Fanny,2006
Hayley Atwell,5 April 1982,Unknown,N/A,Mansfield Park,2007
Hayley Atwell,5 April 1982,Unknown,N/A,The Prisoner,2009
Hayley Atwell,5 April 1982,Unknown,N/A,The Pillars of the Earth,2010
Hayley Atwell,5 April 1982,Unknown,N/A,Falcón,2012
Hayley Atwell,5 April 1982,Unknown,N/A,Black Mirror,2013
Hayley Atwell,5 April 1982,Unknown,N/A,Agents of S.H.I.E.L.D.,2014
Hayley Atwell,5 April 1982,Unknown,N/A,Lip Sync Battle,2016
Hayley Atwell,5 April 1982,Unknown,N/A,Criminal: UK,2019
Hayley Atwell,5 April 1982,Unknown,N/A,Tomb Raider: The Legend of Lara Croft †,2024
Hayley Atwell,5 April 1982,Unknown,N/A,Captain America: Super Soldier,2011
Hayley Atwell,5 April 1982,Unknown,N/A,Lego Marvel's Avengers,2016
Hayley Atwell,5 April 1982,Unknown,N/A,Dead by Daylight,2016
Hayley Atwell,5 April 1982,Unknown,N/A,Prometheus Bound,2005
Hayley Atwell,5 April 1982,Unknown,N/A,Women Beware Women,2006
Hayley Atwell,5 April 1982,Unknown,N/A,The Man of Mode,2007
Hayley Atwell,5 April 1982,Unknown,N/A,Major Barbara,2008
Hayley Atwell,5 April 1982,Unknown,N/A,A View from the Bridge,2009
Hayley Atwell,5 April 1982,Unknown,N/A,The Faith Machine,2011
Hayley Atwell,5 April 1982,Unknown,N/A,The Pride,2013
Hayley Atwell,5 April 1982,Unknown,N/A,Dry Powder,2018
Hayley Atwell,5 April 1982,Unknown,N/A,Rosmersholm,2019
Hayley Atwell,5 April 1982,Unknown,N/A,Much Ado About Nothing †,2025
Hayley Atwell,5 April 1982,Unknown,N/A,Doctor Who: Blood of the Daleks,2006
Hayley Atwell,5 April 1982,Unknown,N/A,"Felix Holt, the Radical",2007
Hayley Atwell,5 April 1982,Unknown,N/A,The Leopard,2008
Hayley Atwell,5 April 1982,Unknown,N/A,Doctor Who: The Whispering Forest,2010
Hayley Atwell,5 April 1982,Unknown,N/A,Doctor Who: The Sands of Life,2013
Hayley Atwell,5 April 1982,Unknown,N/A,The Martian Chronicles,2014
Hayley Atwell,5 April 1982,Unknown,N/A,The Magus,2016
Hayley Atwell,5 April 1982,Unknown,N/A,Ecco[77],2017
Hayley Atwell,5 April 1982,Unknown,N/A,The Merchant of Venice,2018
Hayley Atwell,5 April 1982,Unknown,N/A,Golden Nymph Awards,2007
Hayley Atwell,5 April 1982,Unknown,N/A,British Independent Film Awards,2008
Hayley Atwell,5 April 1982,Unknown,N/A,Empire Awards,2009
Hayley Atwell,5 April 1982,Unknown,N/A,Laurence Olivier Awards,2010
Hayley Atwell,5 April 1982,Unknown,N/A,Scream Awards,2011
Hayley Atwell,5 April 1982,Unknown,N/A,TV Choice Awards,2013
Hayley Atwell,5 April 1982,Unknown,N/A,Laurence Olivier Awards,2014
Hayley Atwell,5 April 1982,Unknown,N/A,IGN Summer Movie Awards,2015
Hayley Atwell,5 April 1982,Unknown,N/A,Broadcasting Press Guild Awards,2018
Hayley Atwell,5 April 1982,Unknown,N/A,Evening Standard Theatre Awards,2019
Hayley Atwell,5 April 1982,Unknown,N/A,Laurence Olivier Awards,2020
Paul Bettany,27 May 1971,Unknown,N/A,Bent,1997
Paul Bettany,27 May 1971,Unknown,N/A,The Land Girls,1998
Paul Bettany,27 May 1971,Unknown,N/A,Kiss Kiss (Bang Bang),2000
Paul Bettany,27 May 1971,Unknown,N/A,A Knight's Tale,2001
Paul Bettany,27 May 1971,Unknown,N/A,The Heart of Me,2002
Paul Bettany,27 May 1971,Unknown,N/A,Master and Commander: The Far Side of the World,2003
Paul Bettany,27 May 1971,Unknown,N/A,The Reckoning,2004
Paul Bettany,27 May 1971,Unknown,N/A,Firewall,2006
Paul Bettany,27 May 1971,Unknown,N/A,Iron Man,2008
Paul Bettany,27 May 1971,Unknown,N/A,The Young Victoria,2009
Paul Bettany,27 May 1971,Unknown,N/A,Legion,2010
Paul Bettany,27 May 1971,Unknown,N/A,Priest,2011
Paul Bettany,27 May 1971,Unknown,N/A,The Avengers,2012
Paul Bettany,27 May 1971,Unknown,N/A,Iron Man 3,2013
Paul Bettany,27 May 1971,Unknown,N/A,Transcendence,2014
Paul Bettany,27 May 1971,Unknown,N/A,Mortdecai,2015
Paul Bettany,27 May 1971,Unknown,N/A,Captain America: Civil War,2016
Paul Bettany,27 May 1971,Unknown,N/A,Journey's End,2017
Paul Bettany,27 May 1971,Unknown,N/A,Avengers: Infinity War,2018
Paul Bettany,27 May 1971,Unknown,N/A,Uncle Frank,2020
Paul Bettany,27 May 1971,Unknown,N/A,Here †,2024
Paul Bettany,27 May 1971,Unknown,N/A,Wycliffe,1994
Paul Bettany,27 May 1971,Unknown,N/A,The Bill,1996
Paul Bettany,27 May 1971,Unknown,N/A,Sharpe's Waterloo,1997
Paul Bettany,27 May 1971,Unknown,N/A,David Copperfield,2000
Paul Bettany,27 May 1971,Unknown,N/A,Manhunt,2017
Paul Bettany,27 May 1971,Unknown,N/A,An Inspector Calls,1993
Paul Bettany,27 May 1971,Unknown,N/A,Romeo & Juliet,1995
Paul Bettany,27 May 1971,Unknown,N/A,One More Wasted Year,1997
Paul Bettany,27 May 1971,Unknown,N/A,The Collaboration,2022
Paul Bettany,27 May 1971,Unknown,N/A,2018,2018
Paul Bettany,27 May 1971,Unknown,N/A,2004,2004
Paul Bettany,27 May 1971,Unknown,N/A,2000,2000
Paul Bettany,27 May 1971,Unknown,N/A,2015,2015
Paul Bettany,27 May 1971,Unknown,N/A,2002,2002
Paul Bettany,27 May 1971,Unknown,N/A,2004,2004
Paul Bettany,27 May 1971,Unknown,N/A,2022,2022
Paul Bettany,27 May 1971,Unknown,N/A,2022,2022
Paul Bettany,27 May 1971,Unknown,N/A,2005,2005
Paul Bettany,27 May 1971,Unknown,N/A,2003,2003
Paul Bettany,27 May 1971,Unknown,N/A,2006,2006
Paul Bettany,27 May 1971,Unknown,N/A,2022,2022
Paul Bettany,27 May 1971,Unknown,N/A,2021,2021
Paul Bettany,27 May 1971,Unknown,N/A,2011,2011
Paul Bettany,27 May 1971,Unknown,N/A,2021,2021
Paul Bettany,27 May 1971,Unknown,N/A,2021,2021
Paul Bettany,27 May 1971,Unknown,N/A,2008,2008
Paul Bettany,27 May 1971,Unknown,N/A,2012,2012
Paul Bettany,27 May 1971,Unknown,N/A,2001,2001
Paul Bettany,27 May 1971,Unknown,N/A,2005,2005
Paul Bettany,27 May 1971,Unknown,N/A,2021,2021
Paul Bettany,27 May 1971,Unknown,N/A,2022,2022
Paul Bettany,27 May 1971,Unknown,N/A,2016,2016
Paul Bettany,27 May 1971,Unknown,N/A,2002,2002
Paul Bettany,27 May 1971,Unknown,N/A,2016,2016
Kat Dennings,"June 13, 1986",Unknown,N/A,Raise Your Voice,2004
Kat Dennings,"June 13, 1986",Unknown,N/A,Down in the Valley,2005
Kat Dennings,"June 13, 1986",Unknown,N/A,The 40-Year-Old Virgin,2005
Kat Dennings,"June 13, 1986",Unknown,N/A,London,2005
Kat Dennings,"June 13, 1986",Unknown,N/A,Big Momma's House 2,2006
Kat Dennings,"June 13, 1986",Unknown,N/A,Charlie Bartlett,2007
Kat Dennings,"June 13, 1986",Unknown,N/A,The House Bunny,2008
Kat Dennings,"June 13, 1986",Unknown,N/A,Nick & Norah's Infinite Playlist,2008
Kat Dennings,"June 13, 1986",Unknown,N/A,The Answer Man,2009
Kat Dennings,"June 13, 1986",Unknown,N/A,Shorts,2009
Kat Dennings,"June 13, 1986",Unknown,N/A,Defendor,2009
Kat Dennings,"June 13, 1986",Unknown,N/A,Daydream Nation,2010
Kat Dennings,"June 13, 1986",Unknown,N/A,Thor,2011
Kat Dennings,"June 13, 1986",Unknown,N/A,To Write Love on Her Arms,2012
Kat Dennings,"June 13, 1986",Unknown,N/A,Thor: The Dark World,2013
